"match_id","season_year","tour_type","tour_type_human","date_timestamp","date_human","tournament","round","surface","surface_id","status","status_extra","home_name","away_name","home_id","away_id","home_rank","away_rank","home_points","away_points","winner_code","home_set_score","away_set_score","home_set_1_score","away_set_1_score","home_set_2_score","away_set_2_score","home_set_3_score","away_set_3_score","home_set_4_score","away_set_4_score","home_set_5_score","away_set_5_score","home_odds_match_winner","away_odds_match_winner","home_odds_first_set_winner","away_odds_first_set_winner","home_aces","away_aces","home_double_faults","away_double_faults","home_service_points_won_perc","away_service_points_won_perc","home_return_points_won_perc","away_return_points_won_perc","home_break_points_won_perc","away_break_points_won_perc","home_break_points_saved_perc","away_break_points_saved_perc"
"48241695",2022,3,"ATP Chall",1641743700,"09 Jan 2022","Blumenau Chall. Men - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Tumasonis G. P.","Deckers A.","761560","810212","","","","",1,2,1,4,6,6,2,6,4,"","","","",7,1.08,"","",7,10,7,3,66,64,36,34,38,17,83,63
"93030786",2022,3,"ATP Chall",1641743700,"09 Jan 2022","Blumenau Chall. Men - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Leite W.","Barreiros Reyes M.","209113","464265","","","","",1,2,0,6,2,6,3,"","","","","","",1.16,4.5,"","",1,1,2,4,59,48,52,41,63,20,80,38
"77952392",2022,3,"ATP Chall",1641747000,"09 Jan 2022","Blumenau Chall. Men - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Merino A.","Huertas Del Pino C.","751832","658955","","","","",2,0,2,1,6,0,6,"","","","","","","","","","",0,1,6,1,36,78,22,64,0,67,33,100
"77343173",2022,3,"ATP Chall",1641747300,"09 Jan 2022","Forli 2 Chall. Men - Qualification (indoor)","Qualifier","hard",1,"FINISHED","FINISHED","McHugh A.","Ejupovic E.","876481","611449","","","","",1,2,1,3,6,7,6,6,1,"","","","",1.5,2.5,"","",7,8,0,3,73,66,34,27,29,67,33,71
"63862829",2022,3,"ATP Chall",1641748200,"09 Jan 2022","Forli Chall. Men (indoor)","Final","hard",1,"FINISHED","FINISHED","Sasikumar M.","Nardi L.","966030","529592",414,364,99,121,2,0,2,3,6,1,6,"","","","","","",3,1.36,2.62,1.44,1,8,1,3,47,73,27,53,50,38,62,50
"80601533",2022,3,"ATP Chall",1641750900,"09 Jan 2022","Blumenau Chall. Men - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Pereira J.","Roveri Sidney G.","538981","790695","","","","",1,2,0,6,0,7,5,"","","","","","",1.07,7.5,"","",0,2,1,4,71,49,51,29,63,100,0,38
"21104729",2022,3,"ATP Chall",1641753900,"09 Jan 2022","Forli 2 Chall. Men - Qualification (indoor)","Qualifier","hard",1,"FINISHED","FINISHED","Lazarov A.","Brouwer G.","783429","452892","","","","",2,0,2,3,6,3,6,"","","","","","",2.25,1.57,"","",2,3,0,4,57,67,33,43,0,33,67,100
"19422559",2022,3,"ATP Chall",1641757800,"09 Jan 2022","Forli 2 Chall. Men - Qualification (indoor)","Qualifier","hard",1,"FINISHED","FINISHED","Martineau M.","Bondarevskiy Y.","811600","393486","","","","",1,2,0,7,6,6,3,"","","","","","",1.57,2.25,"","",4,1,9,5,62,57,43,38,75,20,80,25
"74596034",2022,1,"ATP Tour",1641769500,"09 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Cerundolo F.","Cachin P.","986053","995472","","","","",2,1,2,7,6,4,6,2,6,"","","","",1.22,4,1.3,3.4,1,5,5,5,62,66,34,38,0,23,77,100
"29224890",2022,1,"ATP Tour",1641769800,"09 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Trungelliti M.","Lacko L.","833134","552587","","","","",1,2,0,6,3,6,4,"","","","","","",1.72,2,1.72,2,5,2,0,1,74,58,42,26,50,17,83,50
"23964072",2022,1,"ATP Tour",1641769800,"09 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Mmoh M.","Lehecka J.","564713","563621","","","","",2,0,2,3,6,4,6,"","","","","","",2.25,1.57,2.2,1.61,2,6,3,0,57,61,39,43,25,40,60,75
"36402130",2022,1,"ATP Tour",1641769800,"09 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Purcell M.","Donskoy E.","524043","182008","","","","",1,2,0,6,4,6,2,"","","","","","",1.44,2.62,1.5,2.5,2,5,1,2,67,52,48,33,20,0,100,80
"65966743",2022,1,"ATP Tour",1641769800,"09 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Sekulic P.","Bachinger M.","278809","164915","","","","",1,2,0,6,4,6,3,"","","","","","",3.25,1.33,2.75,1.4,9,4,1,3,73,60,40,27,29,0,100,71
"30667953",2022,1,"ATP Tour",1641769800,"09 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Zapata Miralles B.","Popko D.","336426","684679","","","","",2,0,2,1,6,5,7,"","","","","","",1.5,2.5,1.57,2.25,1,3,3,4,62,71,29,38,0,67,33,100
"82539812",2022,1,"ATP Tour",1641771300,"09 Jan 2022","Adelaide 2 ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Carballes Baena R.","Moutet C.","921784","822150","","","","",2,1,2,4,6,7,6,1,6,"","","","",2.5,1.5,2.33,1.58,3,7,3,4,64,70,30,36,17,50,50,83
"84524784",2022,1,"ATP Tour",1641773100,"10 Jan 2022","Sydney ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Travaglia S.","O'Connell C.","944674","486945","","","","",2,0,2,3,6,4,6,"","","","","","",2.04,1.74,2,1.77,3,4,2,1,61,68,32,39,17,75,25,83
"17496067",2022,1,"ATP Tour",1641773100,"10 Jan 2022","Sydney ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Heliovaara H.","Durasovic V.","338721","145031","","","","",2,1,2,4,6,6,3,4,6,"","","","",3.2,1.33,2.8,1.42,8,5,3,4,66,65,35,34,50,30,70,50
"65567622",2022,1,"ATP Tour",1641773700,"10 Jan 2022","Sydney ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Altmaier D.","Baez S.","677372","956292","","","","",2,0,2,6,7,5,7,"","","","","","",1.72,2.08,1.75,2.04,10,1,1,2,58,62,38,42,50,33,67,50
"97591663",2022,1,"ATP Tour",1641775200,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Martin A.","Haase R.","632445","774770","","","","",2,1,2,0,6,6,4,5,7,"","","","",2.37,1.53,2.25,1.57,3,4,4,5,50,65,35,50,30,60,40,70
"54275528",2022,1,"ATP Tour",1641775200,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Basic M.","Kukushkin M.","527695","788021","","","","",2,0,2,2,6,3,6,"","","","","","",2.5,1.5,2.37,1.53,3,7,0,0,61,80,20,39,0,50,50,100
"31719330",2022,1,"ATP Tour",1641776100,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Varillas J. P.","Uchiyama Y.","820964","833958","","","","",1,2,0,7,5,7,6,"","","","","","",1.66,2.1,1.72,2,4,4,3,3,69,61,39,31,18,20,80,82
"17794172",2022,1,"ATP Tour",1641776100,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Barrere G.","Sweeny D.","473089","133761","","","","",2,0,2,5,7,3,6,"","","","","","",1.53,2.37,1.61,2.2,2,1,4,7,50,59,41,50,60,31,69,40
"54716815",2022,1,"ATP Tour",1641777900,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Skatov T.","Grenier H.","508090","947022","","","","",1,2,0,6,3,6,2,"","","","","","",3,1.36,2.62,1.44,0,2,0,1,68,59,41,32,33,0,100,67
"90119776",2022,1,"ATP Tour",1641779100,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","RETIRED","Gulbis E.","Elias G.","739898","997429","","","","",2,1,1,7,6,2,6,1,3,"","","","",2.1,1.66,2,1.72,3,10,10,1,49,63,37,51,67,39,61,33
"67024367",2022,1,"ATP Tour",1641780000,"10 Jan 2022","Sydney ATP","1/16-finals","hard",1,"FINISHED","FINISHED","Goffin D.","Bagnis F.","811823","341458",45,71,1261,868,1,2,0,6,4,6,4,"","","","","","",1.66,2.2,1.66,2.1,4,6,4,1,64,54,46,36,57,25,75,43
"67419109",2022,1,"ATP Tour",1641781200,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","RETIRED","Bergs Z.","Sachko V.","192912","626903","","","","",2,1,1,6,3,6,7,3,2,"","","","",1.61,2.2,1.66,2.1,4,3,4,0,61,65,35,39,43,22,78,57
"28842313",2022,1,"ATP Tour",1641781500,"10 Jan 2022","Adelaide 2 ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Nishioka Y.","Saville L.","783204","951129","","","","",1,2,1,7,6,6,7,6,2,"","","","",1.25,3.9,1.33,3.2,5,9,4,6,63,59,41,37,36,50,50,64
"88787734",2022,1,"ATP Tour",1641781800,"10 Jan 2022","Adelaide 2 ATP","1/16-finals","hard",1,"FINISHED","FINISHED","Bublik A.","Vukic A.","732840","444516",35,160,1538,440,2,0,2,6,7,2,6,"","","","","","",1.8,2,1.8,1.9,13,8,8,1,59,77,23,41,0,29,71,0
"27940844",2022,1,"ATP Tour",1641782100,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Tabilo A.","McCabe J.","556041","709359","","","","",1,2,1,7,6,3,6,6,3,"","","","",1.04,13,1.08,8,10,16,7,1,63,64,36,37,29,22,78,71
"70775907",2022,1,"ATP Tour",1641783300,"10 Jan 2022","Sydney ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Vesely J.","Kudla D.","191042","698300","","","","",1,2,0,6,4,7,6,"","","","","","",1.58,2.32,1.65,2.2,20,8,2,0,75,62,38,25,33,25,75,67
"37089781",2022,1,"ATP Tour",1641783900,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Pellegrino A.","Lestienne C.","273580","711489","","","","",2,1,2,6,2,1,6,2,6,"","","","",2.62,1.44,2.37,1.53,1,12,3,6,56,59,41,44,30,42,58,70
"61180176",2022,1,"ATP Tour",1641784800,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Vilella M. M.","Sela D.","294710","171012","","","","",1,2,0,6,3,6,2,"","","","","","",1.18,4.5,1.22,4,7,2,3,4,67,55,45,33,80,25,75,20
"33017712",2022,1,"ATP Tour",1641786000,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Milojevic N.","Kicker N.","302790","713937","","","","",1,2,1,6,4,5,7,6,2,"","","","",2.1,1.66,2,1.72,5,5,9,3,61,57,43,39,86,57,43,14
"90922598",2022,1,"ATP Tour",1641786300,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Ymer E.","Kovalik J.","927805","869004","","","","",1,2,0,7,6,6,2,"","","","","","",1.44,2.62,1.5,2.5,7,1,4,0,74,57,43,26,43,50,50,57
"12923003",2022,1,"ATP Tour",1641786300,"10 Jan 2022","Sydney ATP","1/16-finals","hard",1,"FINISHED","FINISHED","Gaston H.","Sonego L.","204208","811036",67,27,919,1825,2,1,2,6,3,3,6,5,7,"","","","",2.75,1.44,2.5,1.5,4,8,4,1,60,68,32,40,67,21,79,33
"29912747",2022,1,"ATP Tour",1641787800,"10 Jan 2022","Adelaide 2 ATP","1/16-finals","hard",1,"FINISHED","FINISHED","Tiafoe F.","Paul T.","520972","650985",37,41,1492,1374,2,0,2,2,6,3,6,"","","","","","",1.72,2.1,1.72,2,5,2,1,1,56,74,26,44,0,60,40,0
"99803348",2022,1,"ATP Tour",1641789300,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Rodionov J.","Janvier M.","812285","640731","","","","",1,2,0,7,6,6,4,"","","","","","",1.33,3.25,1.4,2.75,4,3,6,5,67,54,46,33,50,100,0,50
"80340633",2022,1,"ATP Tour",1641790200,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Tu L.","Dzumhur D.","289341","941542","","","","",2,0,2,1,6,3,6,"","","","","","",2,1.72,1.9,1.8,0,1,3,5,50,71,29,50,0,57,43,0
"44886797",2022,1,"ATP Tour",1641790800,"10 Jan 2022","Adelaide 2 ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Nys H.","Gerasimov E.","233998","431960","","","","",2,0,2,2,6,3,6,"","","","","","",9.5,1.07,4.5,1.16,3,4,3,1,50,71,29,50,20,56,44,80
"95452462",2022,1,"ATP Tour",1641790800,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","RETIRED","Horansky F.","Torpegaard M.","182658","812191","","","","",1,0,0,1,0,"","","","","","","","",2,1.72,2,1.72,1,0,2,0,57,0,100,43,100,0,0,0
"97911494",2022,1,"ATP Tour",1641791700,"10 Jan 2022","Sydney ATP","1/16-finals","hard",1,"FINISHED","FINISHED","Thompson J.","Giron M.","634863","123040",73,66,860,929,1,2,0,6,4,6,2,"","","","","","",2.2,1.66,2.1,1.66,4,3,0,2,65,54,46,35,67,25,75,33
"54018525",2022,1,"ATP Tour",1641793200,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Bourgue M.","Hijikata R.","143613","981922","","","","",2,0,2,3,6,4,6,"","","","","","",2.2,1.61,2.1,1.66,4,5,2,0,63,77,23,37,0,40,60,0
"37970481",2022,1,"ATP Tour",1641794100,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Galan D. E.","Gunneswaran P.","613323","561713","","","","",2,0,2,4,6,4,6,"","","","","","",1.5,2.5,1.57,2.25,6,6,0,0,72,72,28,28,0,67,33,100
"84851453",2022,1,"ATP Tour",1641794700,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Marchenko I.","Watanuki Y.","582505","881341","","","","",2,1,2,4,6,6,4,1,6,"","","","",1.83,1.83,1.83,1.83,5,11,4,4,55,61,39,45,22,63,38,78
"76078462",2022,1,"ATP Tour",1641794700,"10 Jan 2022","Adelaide 2 ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Johnson S.","Monteiro T.","581502","261646","","","","",1,2,0,7,6,6,4,"","","","","","",1.58,2.3,1.65,2.2,20,14,4,2,78,69,31,22,33,0,100,67
"38597193",2022,1,"ATP Tour",1641795300,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Etcheverry T. M.","Coppejans K.","418622","786070","","","","",1,2,1,2,6,6,4,6,1,"","","","",2.1,1.66,2,1.72,11,6,1,2,63,59,41,37,36,33,67,64
"67875134",2022,1,"ATP Tour",1641796800,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","RETIRED","Seyboth Wild T.","Fabbiano T.","832213","258757","","","","",2,1,1,7,6,5,7,1,3,"","","","",2.25,1.57,2.2,1.61,7,2,3,1,62,69,31,38,50,50,50,50
"39946257",2022,1,"ATP Tour",1641797100,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Ferreira Silva F.","Soeda G.","202565","918992","","","","",1,2,1,2,6,7,6,6,2,"","","","",1.8,1.9,1.8,1.9,4,6,4,1,60,61,39,40,40,100,0,60
"59015923",2022,1,"ATP Tour",1641799200,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Marterer M.","Serdarusic N.","137843","681223","","","","",1,2,1,3,6,6,1,6,4,"","","","",1.5,2.5,1.57,2.25,4,12,1,0,78,68,32,22,75,25,75,25
"76183557",2022,1,"ATP Tour",1641799500,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Hanfmann Y.","Jung J.","619204","400540","","","","",1,2,1,6,7,7,5,6,0,"","","","",1.8,1.9,1.8,1.9,10,3,2,4,74,62,38,26,38,100,0,63
"97884460",2022,1,"ATP Tour",1641801000,"10 Jan 2022","Adelaide 2 ATP","1/16-finals","hard",1,"FINISHED","FINISHED","McDonald M.","Rinderknech A.","476352","954504",55,58,1094,1057,2,1,2,3,6,7,6,3,6,"","","","",1.53,2.5,1.57,2.25,12,22,3,0,67,72,28,33,0,33,67,100
"43646240",2022,1,"ATP Tour",1641802200,"10 Jan 2022","Sydney ATP","1/16-finals","hard",1,"FINISHED","FINISHED","Fognini F.","Altmaier D.","474237","677372",36,91,1494,792,1,2,0,6,3,7,5,"","","","","","",1.44,2.75,1.5,2.5,7,9,3,0,70,61,39,30,50,50,50,50
"57593647",2022,1,"ATP Tour",1641802500,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Giustino L.","Kubler J.","337733","512847","","","","",2,1,2,6,3,4,6,0,6,"","","","",2.75,1.4,2.5,1.5,5,3,6,3,57,73,27,43,20,67,33,80
"47141135",2022,1,"ATP Tour",1641803700,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","van Rijthoven T.","Mena F.","603427","550326","","","","",1,2,0,6,4,6,3,"","","","","","",1.4,2.75,1.5,2.5,15,5,0,3,88,59,41,12,75,0,0,25
"64236629",2022,1,"ATP Tour",1641803700,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Albot R.","Baldi F.","281568","105751","","","","",1,2,0,7,6,6,2,"","","","","","",1.2,4.33,1.28,3.5,4,1,2,5,69,56,44,31,100,33,67,0
"93366217",2022,3,"ATP Chall",1641805500,"10 Jan 2022","Forli 2 Chall. Men - Qualification (indoor)","Qualifier","hard",1,"FINISHED","FINISHED","Setkic A.","Hemery C.","377181","686469","","","","",1,2,1,6,4,6,7,6,3,"","","","",2.1,1.67,"","",3,16,5,3,67,68,32,33,50,25,75,50
"81940598",2022,3,"ATP Chall",1641805500,"10 Jan 2022","Forli 2 Chall. Men - Qualification (indoor)","Qualifier","hard",1,"FINISHED","FINISHED","Jahn J.","Jubb P.","909566","130717","","","","",2,0,2,2,6,1,6,"","","","","","",4.5,1.17,"","",1,6,4,0,43,79,21,57,100,55,45,0
"88932098",2022,3,"ATP Chall",1641809400,"10 Jan 2022","Forli 2 Chall. Men - Qualification (indoor)","Qualifier","hard",1,"FINISHED","FINISHED","Geerts M.","Andreev A.","587699","598150","","","","",2,1,2,5,7,6,4,1,6,"","","","",1.57,2.25,"","",3,3,2,2,54,63,37,46,44,50,50,56
"42819717",2022,1,"ATP Tour",1641809700,"10 Jan 2022","Adelaide 2 ATP","1/16-finals","hard",1,"FINISHED","FINISHED","Millman J.","Munar J.","884527","292653",80,72,820,868,2,0,2,2,6,2,6,"","","","","","",1.72,2.1,1.72,2,0,6,3,3,50,68,32,50,0,44,56,100
"68748256",2022,3,"ATP Chall",1641815100,"10 Jan 2022","Forli 2 Chall. Men - Qualification (indoor)","Qualifier","hard",1,"FINISHED","FINISHED","Vatutin A.","Yevseyev D.","734428","717538","","","","",1,2,0,6,2,6,2,"","","","","","","","","","",2,3,2,1,70,49,51,30,57,0,100,43
"61983902",2022,3,"ATP Chall",1641819000,"10 Jan 2022","Forli 2 Chall. Men - Qualification (indoor)","Qualifier","hard",1,"FINISHED","FINISHED","Martineau M.","Brouwer G.","811600","452892","","","","",2,0,2,2,6,3,6,"","","","","","",1.83,1.83,"","",3,3,2,0,55,80,20,45,0,44,56,100
"49154839",2022,3,"ATP Chall",1641819900,"10 Jan 2022","Forli 2 Chall. Men - Qualification (indoor)","Qualifier","hard",1,"FINISHED","FINISHED","McHugh A.","Arnaldi M.","876481","764898","","","","",1,2,0,7,6,6,4,"","","","","","",1.61,2.2,"","",2,7,1,4,59,58,42,41,38,15,85,63
"80461173",2022,3,"ATP Chall",1641824100,"10 Jan 2022","Forli 2 Chall. Men (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Quiroz R.","Draper J.","338092","771934",298,265,178,227,2,0,2,1,6,4,6,"","","","","","",3.25,1.33,3,1.36,3,5,4,8,50,65,35,50,33,44,56,67
"15186832",2022,3,"ATP Chall",1641827400,"10 Jan 2022","Blumenau Chall. Men - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Hidalgo D.","Ribeiro E.","476967","605136","","","","",2,1,2,7,6,4,6,4,6,"","","","",1.57,2.25,"","",2,4,1,4,61,60,40,39,13,80,20,87
"72380073",2022,3,"ATP Chall",1641829500,"10 Jan 2022","Forli 2 Chall. Men (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Gojo B.","Istomin D.","949266","742506",284,254,196,241,1,2,0,6,2,6,4,"","","","","","",1.3,3.4,1.36,3,5,0,2,0,82,53,47,18,75,0,0,25
"21646802",2022,3,"ATP Chall",1641831000,"10 Jan 2022","Forli 2 Chall. Men (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Ritschard A.","Napolitano S.","139446","400965",276,486,207,74,1,2,0,7,6,7,5,"","","","","","",1.5,2.5,1.53,2.37,6,15,1,2,61,61,39,39,100,30,70,0
"18725748",2022,3,"ATP Chall",1641833400,"10 Jan 2022","Blumenau Chall. Men - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Folliot Q.","Nusdeo J. M.","392547","690570","","","","",1,2,0,6,3,7,5,"","","","","","","","","","",5,0,4,5,68,55,45,32,40,50,50,60
"80809650",2022,3,"ATP Chall",1641833400,"10 Jan 2022","Blumenau Chall. Men - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Zeballos F.","Carou I.","519101","611958","","","","",2,1,2,7,5,6,7,1,6,"","","","","","","","",5,2,4,5,57,61,39,43,36,50,50,64
"85360749",2022,3,"ATP Chall",1641834000,"10 Jan 2022","Forli 2 Chall. Men (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Mejia N.","Clarke J.","396168","949289",286,215,196,297,2,1,2,6,4,3,6,4,6,"","","","",2.75,1.4,2.62,1.44,5,9,2,1,63,67,33,37,20,18,82,80
"16190180",2022,3,"ATP Chall",1641838200,"10 Jan 2022","Blumenau Chall. Men - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Pereira J.","Tumasonis G. P.","538981","761560","","","","",1,2,0,6,2,6,3,"","","","","","",1.08,7,"","",5,0,0,2,70,45,55,30,42,50,50,58
"39473958",2022,3,"ATP Chall",1641838200,"10 Jan 2022","Forli 2 Chall. Men (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Escoffier A.","Forti F.","149630","347423",315,330,165,151,1,2,1,7,6,6,7,6,3,"","","","",1.4,2.75,1.44,2.62,8,23,3,8,73,67,33,27,17,0,100,83
"13484931",2022,3,"ATP Chall",1641840600,"10 Jan 2022","Blumenau Chall. Men - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Leite W.","Lipovsek Puches T.","209113","245605","","","","",2,0,2,4,6,3,6,"","","","","","",1.72,2,"","",0,3,1,5,53,59,41,47,50,80,20,50
"55186737",2022,3,"ATP Chall",1641842700,"10 Jan 2022","Blumenau Chall. Men - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Burruchaga R. A.","Huertas Del Pino C.","500206","658955","","","","",1,2,0,6,3,7,5,"","","","","","","","","","",1,0,5,1,69,55,45,31,44,50,50,56
"65844489",2022,3,"ATP Chall",1641843300,"10 Jan 2022","Blumenau Chall. Men","1/16-finals","clay",2,"FINISHED","FINISHED","Boscardin Dias P.","Casanova H.","685970","599335",696,322,35,160,1,2,0,6,2,6,1,"","","","","","",3.25,1.33,3,1.36,5,1,1,5,69,41,59,31,86,100,0,14
"23890038",2022,3,"ATP Chall",1641847500,"10 Jan 2022","Blumenau Chall. Men","1/16-finals","clay",2,"FINISHED","FINISHED","Rodriguez C.","Okala J.","542364","420270",448,496,84,70,1,2,1,3,6,6,1,6,2,"","","","",1.28,3.5,1.33,3.25,11,6,2,7,64,48,52,36,67,43,57,33
"15027244",2022,3,"ATP Chall",1641847800,"10 Jan 2022","Blumenau Chall. Men","1/16-finals","clay",2,"FINISHED","FINISHED","Reis Da Silva J.","Juarez F.","835430","974089",554,379,59,113,2,0,2,1,6,0,6,"","","","","","",2.75,1.4,2.62,1.44,1,0,2,1,38,76,24,62,0,60,40,100
"74769840",2022,1,"ATP Tour",1641855900,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Escobedo E.","Celikbilek A.","965485","368199","","","","",1,2,0,6,4,6,4,"","","","","","",1.53,2.37,1.57,2.25,5,9,4,2,70,58,42,30,50,17,83,50
"17096416",2022,1,"ATP Tour",1641855900,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Couacaud E.","Ilkel C.","335034","433115","","","","",1,2,1,6,3,6,7,6,4,"","","","",1.61,2.2,1.66,2.1,11,7,2,5,64,59,41,36,38,29,71,62
"13474102",2022,1,"ATP Tour",1641856200,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Kopriva V.","Agamenone F.","115222","680600","","","","",1,2,1,4,6,7,6,6,3,"","","","",2,1.72,2,1.72,3,2,2,5,62,57,43,38,29,63,38,71
"95169608",2022,1,"ATP Tour",1641856200,"10 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Bemelmans R.","Vavassori A.","912539","489220","","","","",2,0,2,2,6,6,7,"","","","","","","","","","","","","","","","","","","","","",""
"55615359",2022,1,"ATP Tour",1641859500,"11 Jan 2022","Sydney ATP","1/16-finals","hard",1,"FINISHED","FINISHED","O'Connell C.","Baez S.","486945","956292",173,95,386,764,2,1,2,2,6,6,1,6,7,"","","","",1.8,2,1.8,1.9,5,8,1,1,60,63,37,40,30,75,25,70
"29621367",2022,1,"ATP Tour",1641860100,"11 Jan 2022","Sydney ATP","1/16-finals","hard",1,"FINISHED","FINISHED","Vesely J.","Nakashima B.","191042","895687",79,68,822,917,2,0,2,6,7,6,7,"","","","","","",2.75,1.44,2.5,1.5,13,12,3,1,74,79,21,26,0,0,0,0
"28628520",2022,1,"ATP Tour",1641860400,"11 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Mayot H.","Halys Q.","207007","786060","","","","",2,0,2,4,6,1,6,"","","","","","",3,1.36,2.62,1.44,1,6,0,2,51,69,31,49,33,57,43,67
"21341509",2022,1,"ATP Tour",1641862500,"11 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","De Jong J.","Santillan A.","977039","493807","","","","",1,2,1,5,7,6,4,6,3,"","","","",1.4,2.75,1.44,2.62,6,5,6,2,67,64,36,33,50,50,50,50
"17216520",2022,1,"ATP Tour",1641862500,"11 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Collarini A.","Kolar Z.","218850","255826","","","","",2,0,2,6,7,2,6,"","","","","","",2.75,1.4,2.62,1.44,6,2,3,1,56,67,33,44,50,75,25,50
"43966593",2022,1,"ATP Tour",1641864300,"11 Jan 2022","Australian Open ATP - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Cobolli F.","Harris A.","374892","277643","","","","",1,2,1,7,6,4,6,6,3,"","","","",1.33,3.25,1.4,2.75,11,3,8,2,69,64,36,31,29,22,78,71
